988	1057
991	471
996	4778
1002	128
1006	4494
1009	6682
1012	1534
1023	8240
1028	1194
1030	5263
1035	17533
1036	13250
1054	15346
1061	8122
1063	11325
1064	16348
1065	16021
1067	15967
1076	12215
1078	9419
1079	10700
1082	19701
1090	9797
1091	12082
1096	12183
1100	4334
1101	4932
1104	16747
1107	18418
1110	452
1117	12637
1126	16872
1127	18145
1133	7429
1137	13338
1138	10180
1142	11306
1146	16970
1150	2722
1160	5969
1162	2176
1174	10891
1179	18378
1187	16432
1190	15156
1192	13001
1195	4703
1199	18034
1201	4889
1202	447
1206	15834
1214	4627
1219	9741
1222	8920
1223	5777
1226	14633
1227	7279
1231	14784
1235	3886
1241	10077
1243	14513
1247	8276
1253	7802
1258	17064
1259	16563
1271	13652
1272	12584
1279	15694
1281	16467
1286	11221
1289	9447
1296	12464
1301	13946
1302	7110
1306	18544
1309	14257
1327	8105
1330	5208
1332	11347
1341	415
1344	4280
1347	6336
1349	12197
1353	14198
1364	438
1371	6099
1374	2615
1379	6949
1382	4371
1383	9564
1384	17523
1385	11968
1386	11711
1387	12768
1388	11260
1390	16342
1393	2786
1394	1201
1397	16664
1398	8522
1402	4397
1414	17664
1421	6333
1422	1449
1428	8666
1429	5911
1430	5074
1435	4518
1436	9568
1437	11476
1450	4938
1452	19000
1478	11738
1481	14014
1495	19291
1499	5104
1505	12788
1507	18294
1509	7307
1519	19640
1521	12196
1531	3308
1542	2432
1552	6876
1553	16651
1556	4781
1558	13555
1566	15315
1567	11412
1579	8851
1581	17812
1584	9083
1585	888
1586	13873
1594	7181
1599	11658
1604	7938
1607	13492
1611	8376
1613	7120
1622	16391
1624	4472
1626	5834
1634	19007
1641	15047
1643	6148
1650	9547
1651	17801
1659	212
1669	17889
1670	10184
1672	9140
1673	8723
1680	9344
1686	17134
1688	19428
1698	4509
1700	13495
1702	18965
1703	3534
1706	12950
1714	11825
1720	6160
1731	3469
1732	8455
1737	14387
1742	13403
1756	13998
1758	12459
1759	6488
1761	1467
1763	7394
1765	3802
1772	8209
1775	4812
1776	13410
1777	14537
1778	10781
1779	11865
1784	14816
1786	12232
1795	2438
1809	17607
1811	19264
1820	6927
1821	15714
1828	17555
1829	6609
1831	1419
1839	4598
1850	3974
1853	11026
1854	6427
1857	1243
1860	12313
1863	5838
1865	17390
1866	8511
1871	17521
1886	2395
1888	17965
1891	18685
1893	6709
1895	17744
1899	4671
1909	6780
1910	11456
1916	9098
1918	5221
1932	8071
1936	16310
1937	12257
1951	11364
1952	7766
1963	10313
1967	7994
1968	6274
1973	13822
1976	8160
1982	5386
1991	17670
1992	17058
1997	11502
1998	14741
2000	5408
2007	908
2013	2516
2015	18094
2021	12033
2023	4200
2026	3875
2031	2594
2034	9443
2042	9112
2043	18600
2044	2441
2045	6692
2062	15511
2067	13285
2074	19017
2075	6319
2078	12917
2079	15433
2080	280
2092	7552
2095	3456
2101	14856
2110	5040
2119	2345
2128	7032
2134	3664
2137	15863
2144	13545
2145	13594
2146	19019
2153	1051
2164	14595
2165	13869
2166	10770
2167	7438
2168	16561
2171	548
2186	7367
2187	6371
2189	14836
2191	16500
2193	3322
2194	11601
2199	6581
2202	10893
2203	2732
2209	13072
2214	16860
2215	12007
2216	473
2219	18621
2221	16329
2233	6981
2253	4699
2261	18398
2262	15367
2269	14664
2270	3912
2276	13300
2277	18139
2280	12779
2283	4431
2284	7949
2288	5422
2291	19206
2295	4426
2301	6769
2303	6894
2304	14629
2306	9619
2307	6603
2315	2225
2317	13980
2323	3
2326	6005
2331	2745
2332	14911
2334	18822
2337	14338
2338	16631
2350	4140
2353	6931
2354	8387
2355	17739
2362	6231
2364	12462
2370	18086
2371	320
2378	12360
2379	9617
2381	113
2383	2588
2385	1777
2388	16703
2395	12331
2403	17056
2407	8589
2414	17671
2415	4795
2430	10965
2441	11233
2445	13754
2447	19213
2454	3031
2457	3617
2464	15480
2467	8968
2476	5990
2480	12803
2490	9598
2491	14635
2492	19526
2495	10129
2499	10513
2501	6379
2502	17516
2505	1012
2506	18952
2507	6144
2510	11640
2514	8555
2517	15168
2518	257
2523	12234
2524	14946
2525	9377
2530	9916
2533	10997
2535	14320
2546	7135
2548	2918
2553	4132
2554	8980
2555	6421
2568	6351
2572	5108
2576	7829
2592	13115
2600	7807
2607	9032
2609	4034
2610	1619
2613	860
2615	18506
2626	17446
2633	5135
2639	5661
2644	11560
2645	15864
2647	10703
2660	1036
2663	7598
2669	6408
2680	15069
2685	876
2687	1655
2692	7130
2695	15122
2706	12683
2719	19637
2725	5220
2727	986
2730	4435
2732	18676
2741	12930
2745	13390
2758	5984
2765	7529
2770	5028
2771	1357
2774	16027
2776	13169
2784	2906
2793	19370
2795	984
2797	8135
2801	6526
2808	16499
2812	19459
2818	18694
2819	751
2825	19323
2827	3584
2830	5047
2835	16312
2836	11447
2843	6215
2846	14251
2854	7991
2859	11165
2860	6699
2861	17859
2862	14977
2863	9182
2869	13183
2871	5301
2874	16005
2879	5659
2887	870
2889	15292
2892	16240
2896	821
2897	6574
2898	10811
2909	1855
2916	13173
2917	3076
2926	17661
2930	15216
2931	1340
2933	17073
2935	5409
2936	11038
2937	308
2938	15396
2939	7500
2942	8594
2944	10039
2948	19596
2949	11076
2959	10199
2965	9127
2977	2317
2978	9070
2979	6352
2981	81
2983	10998
2987	8405
2988	6001
2989	10218
2995	14767
3000	16311
3006	2638
3013	8186
3014	9641
3017	14261
3021	18004
3024	9806
3028	685
3034	7318
3037	14859
3039	3348
3040	6725
3041	14608
3043	8685
3047	2343
3051	9297
3052	8096
3054	9942
3055	726
3056	8707
3059	13153
3060	14970
3061	9050
3064	6058
3065	9292
3072	18735
3089	9400
3096	17550
3097	15409
3102	14990
3106	15924
3107	799
3108	9755
3110	9864
3115	10493
3122	16351
3126	9412
3129	16623
3140	7074
3142	13478
3143	3911
3157	13496
3160	19536
3163	3900
3169	1256
3173	7784
3182	3414
3184	8525
3189	3385
3197	12387
3209	8855
3213	6114
3220	8519
3230	14217
3234	1148
3237	15218
3241	10317
3244	647
3251	16576
3262	9223
3269	6040
3273	1782
3274	585
3276	14774
3278	14994
3287	18985
3289	7290
3290	1822
3292	11688
3299	12472
3300	10652
3305	14847
3307	101
3313	833
3333	15238
3336	15628
3342	7141
3346	6653
3354	17559
3355	1350
3371	3099
3373	1931
3377	18656
3378	10238
3383	9188
3391	11861
3394	19390
3403	9826
3404	4370
3410	19593
3415	15874
3416	18495
3418	19192
3424	12276
3425	3401
3431	19719
3434	283
3436	12629
3437	1204
3443	53
3454	654
3457	18255
3458	16358
3466	9286
3467	18548
3468	5098
3471	330
3478	13453
3488	1546
3497	9251
3501	4515
3503	18704
3504	4913
3510	16767
3511	10201
3514	2360
3520	16961
3522	9590
3525	11337
3528	6766
3530	5982
3532	14850
3535	8712
3548	19694
3550	2465
3553	18225
3554	2234
3555	16009
3570	7396
3574	7453
3576	11148
3580	3343
3589	15553
3597	17434
3602	7934
3613	13878
3617	15532
3619	3246
3621	4305
3627	19663
3630	3114
3632	6936
3640	5177
3641	10250
3644	9271
3652	17820
3654	235
3655	11626
3665	12944
3666	2550
3667	10028
3669	1749
3675	549
3685	16456
3687	9858
3688	18500
3690	19276
3697	2162
3710	3587
3713	8994
3714	11152
3716	19280
3717	2505
3718	12441
3722	18549
3731	13017
3739	16632
3743	17260
3744	5783
3745	16335
3755	19374
3758	14122
3762	3423
3772	2443
3773	14001
3777	15277
3786	9544
3790	9546
3791	19141
3795	10810
3796	12713
3800	4201
3802	15789
3804	6173
3805	11455
3810	6037
3813	8893
3818	4985
3819	8969
3820	6328
3826	2507
3828	17373
3831	956
3834	12739
3838	2182
3840	7114
3845	15611
3854	12171
3855	3574
3863	13913
3871	13904
3891	14270
3899	1609
3909	18617
3910	5634
3919	5721
3922	3528
3924	14912
3926	2467
3937	6296
3940	4101
3942	10014
3950	2376
3956	9114
3960	3789
3965	2719
3968	16130
3969	18588
3970	13524
3988	698
3991	9835
3998	11794
4001	8504
4003	9502
4018	6226
4023	14240
4028	367
4033	16985
4037	15341
4044	2174
4049	651
4050	10579
4052	8382
4055	17900
4060	16724
4064	11591
4066	10473
4074	19255
4076	19373
4078	8865
4079	13512
4080	4351
4082	16783
4088	5499
4102	11521
4104	15387
4112	14013
4123	3455
4125	4700
4126	18488
4132	6869
4133	16457
4138	9905
4146	7233
4148	5496
4149	18606
4150	16514
4158	7542
4165	18597
4169	2052
4174	7364
4182	16355
4184	1172
4187	1952
4198	4144
4203	2519
4218	1399
4227	3834
4228	18357
4230	14234
4235	7577
4240	2151
4243	18805
4251	485
4253	10740
4255	14578
4259	11606
4260	8787
4269	10167
4270	10849
4272	9246
4274	17888
4279	347
4280	12327
4282	6106
4283	6941
4295	2173
4299	17093
4301	9224
4308	12380
4309	13100
4314	11213
4321	2487
4326	15263
4327	4213
4328	5205
4330	16660
4331	7936
4334	5700
4336	7064
4342	3588
4344	18769
4348	8918
4356	15757
4359	3207
4367	6621
4372	7212
4376	16150
4377	9892
4381	14413
4389	9508
4392	7575
4393	6589
4394	6614
4396	17114
4400	17386
4402	3698
4411	19563
4416	15029
4417	1725
4422	8792
4433	12860
4436	1246
4438	11565
4445	5312
4446	19539
4455	14428
4458	1091
4465	1412
4474	16645
4481	2434
4484	16701
4494	15945
4501	18498
4502	14692
4508	1188
4509	18888
4522	1941
4529	15113
4530	14216
4531	2845
4537	3993
4538	12830
4540	2006
4542	7591
4549	11544
4553	14699
4561	10567
4564	4877
4565	19477
4574	19630
4577	9051
4579	5613
4582	12086
4585	6331
4587	18581
4588	5351
4593	8535
4600	8460
4603	1360
4610	1722
4613	3543
4619	14979
4626	660
4629	18994
4633	17986
4634	18301
4635	14559
4641	3061
4645	6426
4646	1960
4647	9720
4648	5274
4650	14933
4672	13116
4673	6277
4674	11073
4676	19383
4678	5930
4686	2619
4687	2706
4692	1161
4695	3280
4709	15479
4711	2433
4712	19269
4717	13760
4719	2529
4722	5421
4723	11589
4725	19381
4726	1792
4731	15470
4734	611
4738	5597
4740	9389
4770	10612
4771	18595
4774	10773
4778	2076
4781	9036
4782	6268
4783	1652
4798	9763
4813	1844
4823	70
4824	9563
4825	6717
4827	12502
4834	5784
4835	1354
4836	5974
4841	6084
4842	14885
4857	153
4862	10867
4865	16012
4873	5498
4878	17882
4884	8132
4885	8890
4894	2607
4895	1043
4903	1286
4906	3961
4927	17041
4933	8408
4942	15162
4943	9678
4944	5528
4946	2513
4947	14225
4951	9439
4953	16063
4958	4310
4960	7399
4961	17861
4963	13411
4964	11494
4965	2145
4967	2387
4974	144
4975	18927
4978	11960
4979	16643
4980	7231
4982	2661
4993	19493
4999	10973
5000	6535
5004	9733
5007	6071
5014	13448
5018	1614
5020	13066
5024	17425
5026	5482
5028	2072
5032	12165
5035	16748
5036	13684
5046	9474
5052	12413
5057	13957
5061	3720
5062	10472
5067	14063
5069	15179
5072	6672
5073	10443
5080	3109
5083	777
5085	1587
5086	3988
5096	12540
5098	5450
5106	15759
5108	12511
5111	4811
5117	12783
5122	11410
5128	12573
5131	16375
5137	7099
5146	2158
5158	10182
5171	15965
5178	12899
5179	17883
5184	5426
5187	6419
5188	15868
5198	10283
5199	19052
5207	14331
5214	2721
5216	15086
5227	14040
5228	13698
5229	7774
5233	3397
5235	6553
5239	18964
5243	19065
5246	12078
5251	14992
5257	4007
5259	18277
5260	848
5261	14566
5266	6039
5270	13452
5279	8179
5293	16807
5299	15738
5300	15973
5301	8472
5303	5076
5304	1400
5306	19107
5311	14662
5316	6895
5317	16318
5335	2699
5345	15552
5349	14376
5350	16726
5357	930
5360	4250
5363	38
5365	16830
5369	12634
5370	3221
5371	2193
5379	13777
5380	15132
5386	17003
5387	13871
5388	7528
5389	12285
5392	8244
5406	12614
5411	594
5415	15956
5417	17422
5425	17220
5426	12926
5430	8458
5448	6021
5450	8101
5455	15673
5464	17815
5469	7816
5471	14510
5476	11367
5478	13506
5485	16708
5487	8412
5488	16331
5497	8567
5502	4897
5508	16194
5524	17208
5527	228
5529	8316
5538	4691
5546	12442
5548	14440
5549	14021
5562	5506
5566	16646
5568	13861
5569	19379
5574	5900
5575	2949
5579	11286
5580	1533
5594	2222
5597	7779
5601	10627
5606	17043
5617	12878
5626	2138
5628	14870
5633	16569
5634	12058
5648	10829
5651	6510
5655	19542
5666	4199
5670	8592
5671	10800
5672	9745
5673	12590
5674	5697
5692	6245
5699	15230
5705	12792
5712	3318
5714	3416
5715	9471
5721	8010
5723	2212
5728	6358
5731	15105
5747	1974
5750	17083
5751	11710
5756	13805
5762	1927
5765	8836
5768	4917
5773	16853
5781	9186
5782	10886
5783	8952
5785	3327
5790	13880
5798	15062
5800	19578
5802	16046
5806	16713
5815	14227
5816	18886
5819	1158
5820	5757
5822	9830
5830	7520
5837	10033
5839	14068
5841	96
5847	16238
5852	4226
5853	14934
5856	9991
5858	11791
5864	19768
5865	14445
5867	608
5869	12751
5871	12324
5878	7242
5889	7506
5901	19461
5902	15056
5904	9073
5907	17913
5909	8267
5912	16031
5916	11366
5919	7465
5923	17805
5924	14147
5928	11878
5930	18239
5934	8147
5939	7020
5943	10713
5951	4656
5954	2806
5956	14337
5962	12433
5966	8221
5970	3553
5974	7363
5977	14855
5985	2206
5987	964
5990	3873
6000	18992
6004	16156
6006	14625
6013	16949
6017	8064
6027	9714
6036	16144
6046	4205
6052	10431
6057	18482
6069	7700
6079	18150
6085	1053
6091	2566
6094	194
6099	4690
6101	8445
6102	9469
6104	5975
6115	5316
6119	17017
6120	15016
6122	4018
6126	5766
6127	13230
6128	11510
6133	18098
6136	8734
6138	831
6140	8384
6156	1234
6159	6432
6169	4557
6171	1958
6172	1812
6173	7460
6175	313
6176	9766
6184	7902
6185	5745
6186	6739
6193	8668
6198	8
6222	2141
6230	7862
6236	62
6237	15060
6240	8942
6241	1657
6245	3139
6246	15953
6249	7230
6253	14724
6254	18047
6258	1759
6268	18465
6271	714
6281	6851
6288	258
6292	18155
6293	13874
6312	16604
6322	6413
6334	4215
6339	15283
6340	18587
6346	10196
6350	15487
6352	3024
6358	16534
6360	1691
6364	19540
6371	636
6372	1308
6375	4035
6376	12521
6378	13449
6381	8988
6386	3144
6392	18313
6397	11912
6399	9199
6401	16061
6403	18268
6405	143
6406	7871
6413	10064
6423	7224
6424	5981
6432	6996
6433	874
6434	4246
6450	17977
6455	16880
6460	12162
6462	13481
6471	2960
6472	5083
6473	4621
6480	17656
6485	17175
6489	18740
6490	505
6495	14814
6498	19215
6506	16015
6510	7319
6516	16362
6517	18714
6518	6961
6525	673
6527	3335
6538	11168
6545	1457
6549	4537
6558	10060
6563	6205
6578	11680
6597	5624
6607	17770
6609	13712
6613	12712
6632	468
6643	9809
6659	7507
6673	19435
6678	613
6680	9601
6707	11789
6711	5804
6715	3133
6717	9466
6719	13034
6726	18940
6729	4214
6732	9532
6733	16987
6734	6108
6737	16832
6740	18218
6743	13172
6747	4655
6752	11005
6762	7579
6763	1052
6764	18463
6771	652
6772	8446
6773	5359
6777	13516
6790	19063
6792	5582
6796	16979
6799	19030
6800	12158
6803	2514
6805	8047
6808	18019
6811	1767
6816	11735
6820	14422
6823	623
6824	6932
6825	14876
6828	2042
6829	6373
6839	9946
6856	15318
6864	14729
6865	5799
6872	5950
6904	18533
6911	16367
6912	19139
6921	10272
6922	7241
6926	18866
6929	18400
6944	13990
6945	13792
6954	4014
6959	12469
6961	3565
6969	9620
6970	3264
6974	492
6975	16319
6984	4051
6990	17365
6991	9886
6994	7821
6996	4908
6998	4194
7015	16638
7016	16833
7024	10894
7031	17761
7032	17834
7036	7450
7039	2389
7046	6401
7047	19313
7059	13041
7060	10004
7066	14780
7067	11092
7076	4160
7078	16390
7082	10461
7084	15036
7085	3140
7092	9330
7096	3181
7097	4576
7102	8000
7107	10081
7114	4182
7118	8130
7120	4433
7121	2453
7124	18573
7130	13468
7131	8141
7141	4802
7142	2132
7144	4411
7148	2464
7150	18853
7151	6802
7156	15371
7164	4225
7165	496
7170	5706
7186	5513
7188	1211
7189	1477
7196	3149
7203	13273
7204	10833
7219	12965
7220	9228
7224	6126
7230	17963
7240	583
7242	9728
7248	2644
7254	3402
7257	15125
7258	6972
7259	19474
7268	8031
7269	6752
7270	18210
7273	8434
7280	5190
7282	12625
7287	9082
7288	4964
7290	2288
7302	4533
7304	18065
7308	18849
7309	11074
7312	4468
7313	9682
7317	9135
7322	7744
7323	7408
7331	534
7339	779
7351	14088
7355	17169
7365	15501
7370	13266
7371	19641
7375	10563
7376	17786
7377	7504
7379	12135
7389	6024
7397	9762
7400	14973
7401	3102
7404	1910
7408	14702
7410	17626
7418	9794
7426	1353
7430	7956
7432	11611
7437	10724
7439	18864
7446	8194
7452	9650
7453	13788
7459	1428
7463	15580
7464	2660
7465	4151
7472	13078
7473	17013
7474	11951
7479	1883
7480	6784
7481	7735
7488	5118
7492	5131
7497	16841
7502	19707
7504	12061
7514	3832
7522	19175
7533	5249
7535	11149
7541	12675
7542	13592
7544	1748
7545	14115
7546	17349
7547	10097
7548	4643
7549	5627
7560	7632
7574	6611
7576	12261
7577	14890
7586	18058
7590	16657
7594	2101
7595	1208
7599	8930
7615	1174
7617	3038
7621	18040
7622	11734
7626	463
7630	11322
7640	8354
7645	4438
7648	12325
7655	17712
7661	989
7663	6285
7666	14052
7671	17845
7674	18124
7679	9000
7686	4683
7697	11760
7713	16451
7718	12099
7721	7409
7722	2548
7729	8181
7731	7629
7736	4762
7738	7463
7740	5657
7743	4666
7753	9088
7754	2655
7759	15524
7760	13972
7762	1610
7763	11240
7768	75
7777	5720
7781	17583
7784	1835
7786	9908
7792	11302
7793	19211
7794	3836
7799	3784
7800	14764
7801	4462
7807	2916
7809	1909
7813	12986
7816	7300
7818	17106
7826	18643
7827	2294
7830	5360
7839	13580
7841	5744
7846	19042
7858	16434
7872	757
7875	1978
7883	18935
7888	5986
7891	11321
7896	16739
7909	6730
7913	11812
7927	10010
7937	7852
7938	7856
7940	3101
7944	2085
7946	990
7948	15009
7949	13054
7950	11385
7958	562
7960	13857
7964	14149
7966	17832
7971	16426
7972	7265
7980	2800
7981	10277
7982	1627
7984	6973
7986	18479
7987	9562
7988	14857
7998	14852
8012	8861
8020	19440
8026	17424
8028	18258
8030	7940
8033	13623
8041	15379
8044	8823
8049	15197
8054	18349
8065	10847
8067	7009
8071	7722
8074	606
8082	9270
8086	5614
8087	13016
8093	6668
8095	12879
8098	10305
8104	16936
8107	8770
8109	826
8110	17925
8119	19322
8122	16215
8123	9679
8132	8380
8140	5765
8144	7262
8145	4152
8155	13757
8159	12217
8162	15217
8170	8282
8185	15447
8188	12622
8189	15636
8190	1377
8196	16924
8202	8207
8211	10108
8215	8121
8216	12623
8221	16023
8222	10037
8236	15428
8243	18977
8248	13117
8252	14791
8253	899
8259	8157
8263	14028
8265	260
8266	18900
8269	18391
8270	15720
8273	4956
8276	120
8278	13997
8279	16112
8281	10525
8282	19473
8288	12152
8290	16662
8292	1394
8306	11423
8313	3770
8314	17877
8328	5219
8329	11767
8330	10098
8331	13778
8355	12714
8357	18399
8358	10543
8359	7227
8363	17488
8365	12137
8372	1833
8375	12312
8380	14166
8381	7669
8384	15474
8388	16828
8395	4909
8399	15534
8401	18304
8412	8237
8419	10479
8420	17933
8428	4912
8429	7034
8434	18184
8437	7808
8445	11474
8452	12085
8458	5053
8460	5406
8469	16327
8473	10280
8476	17864
8484	3406
8494	8852
8499	14209
8501	17413
8504	18089
8511	2585
8517	14845
8534	8360
8535	15003
8536	10068
8540	17707
8543	10131
8544	591
8550	967
8552	4203
8553	15392
8559	2795
8570	16799
8571	15644
8572	8781
8575	9493
8576	14020
8577	16879
8580	2812
8583	969
8584	4410
8586	8323
8589	3251
8591	17591
8595	9629
8600	18751
8613	1659
8628	682
8631	8558
8635	6103
8641	8872
8643	1621
8652	10633
8658	17847
8665	5628
8668	14918
8669	3482
8670	5307
8673	9305
8678	18414
8686	9959
8687	6843
8688	13083
8690	4046
8692	18147
8700	10355
8702	6916
8708	12735
8712	6032
8714	15128
8717	10505
8719	17870
8723	10608
8724	5946
8730	18847
8735	6301
8736	10603
8740	2735
8743	10063
8744	3868
8746	16430
8752	19389
8753	2011
8761	9254
8764	18475
8770	16042
8780	15643
8783	10954
8786	1228
8788	16938
8789	7888
8793	17128
8795	18003
8800	6292
8801	2953
8803	10164
8813	16600
8817	14213
8819	8289
8821	14398
8838	4042
8839	14560
8855	6123
8856	8834
8859	19518
8867	14326
8868	14406
8870	2155
8872	11896
8877	14085
8879	9967
8883	3504
8890	15273
8893	5149
8897	12628
8899	16578
8900	14345
8911	13683
8912	13227
8918	10340
8922	16336
8924	248
8934	14302
8937	19705
8938	1983
8940	19299
8941	9881
8949	4607
8955	12835
8960	3895
8963	7640
8964	3174
8970	3412
8971	4846
8973	8180
8979	6918
8984	16502
8988	19068
8992	18692
8993	12419
8999	10438
9003	10975
9005	13345
9006	15794
9017	18754
9021	14505
9022	9301
9031	9850
9036	4618
9041	17596
9044	721
9050	1271
9057	13088
9067	8631
9071	11263
9074	13937
9078	18760
9082	17391
9087	19655
9089	2437
9098	14993
9100	15310
9106	12512
9107	12381
9110	7909
9113	5727
9120	7210
9124	6436
9130	2855
9132	16121
9133	10405
9138	18288
9141	19454
9159	18915
9162	12811
9165	12520
9180	4907
9181	13548
9182	1615
9190	10912
9196	2902
9201	17071
9206	5705
9210	8825
9214	13586
9216	12589
9219	10183
9221	13993
9222	12283
9225	2724
9238	17814
9244	8295
9247	377
9252	12490
9257	3400
9259	18971
9260	15930
9261	6909
9264	493
9267	18594
9268	18838
9270	6975
9271	16552
9275	14647
9277	14196
9280	5161
9283	10606
9284	17553
9286	16741
9291	2734
9292	2017
9294	15308
9296	17001
9302	7134
9303	17079
9309	6852
9311	5818
9314	14592
9322	13336
9329	625
9337	8688
9339	5573
9341	9731
9343	16580
9345	10557
9347	13537
9348	2509
9355	16901
9357	9225
9358	2499
9360	6428
9364	13844
9366	5256
9367	15368
9370	14529
9371	4774
9375	9003
9376	513
9377	19100
9378	11742
9379	3563
9380	2002
9384	4273
9389	2500
9392	15570
9394	4115
9406	1586
9407	15712
9411	12694
9418	9019
9421	13719
9422	275
9423	15767
9424	5445
9425	1087
9435	3674
9442	18923
9450	9852
9461	10667
9469	15057
9471	15278
9472	928
9475	13010
9477	2170
9478	14532
9480	12507
9482	3063
9486	18209
9489	10630
9494	14060
9496	8396
9499	3982
9500	17141
9505	4945
9512	666
9515	10880
9516	1022
9518	1432
9522	11299
9523	7137
9537	17152
9549	18569
9553	9298
9556	15806
9559	5451
9563	5862
9577	10625
9579	6051
9583	8197
9585	7113
9594	12235
9603	10575
9607	1076
9611	10564
9612	11744
9615	4289
9616	16920
9620	17102
9624	1601
9625	1598
9626	12919
9630	11261
9633	16255
9638	9043
9641	19481
9648	8268
9651	4150
9655	8760
9658	2086
9662	1795
9663	13726
9664	8369
9665	1421
9667	17766
9668	3210
9670	17183
9672	3977
9683	3199
9687	3168
9688	10537
9691	50
9695	15866
9696	13128
9700	16020
9711	6170
9715	4764
9716	4274
9717	16160
9719	11592
9722	15440
9728	2768
9735	6410
9737	16095
9738	2304
9741	7403
9770	1882
9776	13373
9778	2822
9779	9492
9780	8260
9788	16409
9790	13783
9791	7095
9798	18665
9799	3410
9802	9529
9806	3437
9814	5358
9816	68
9823	13171
9826	1037
9827	11331
9830	12304
9835	7601
9838	2041
9839	15526
9841	17979
9842	14509
9843	15349
9847	15312
9858	19371
9860	13233
9864	10053
9869	6922
9871	10739
9883	8457
9885	16787
9887	12970
9891	6612
9895	7324
9899	18671
9902	8119
9906	11484
9908	2700
9920	3403
9926	1669
9930	3502
9931	15095
9932	18219
9934	11831
9935	10549
9938	458
9942	1667
9943	17453
9946	9673
9947	13771
9949	19717
9950	10723
9951	5061
9952	14402
9957	15873
9962	8588
9965	2893
9968	9880
9971	4391
9973	18513
9978	11416
9980	11156
9985	19356
9988	10960
9989	7189
9998	14597
9999	14366
10002	13995
10003	17717
10005	5310
10010	89
10011	15320
10030	12562
10032	11035
10033	2128
10035	5544
10036	3956
10040	6630
10045	4291
10049	17094
10059	8585
10060	5248
10066	3324
10067	13267
10068	16915
10072	18800
10076	12236
10077	7197
10079	12945
10086	409
10089	19750
10102	11660
10103	4934
10114	15284
10117	9164
10118	1125
10120	3353
10124	73
10129	2157
10130	15478
10141	17906
10146	18386
10147	10822
10154	3586
10157	4816
10162	9161
10164	1934
10166	14393
10174	19730
10177	14534
10179	12922
10192	15108
10194	19284
10196	4835
10197	7984
10199	4992
10205	448
10210	12064
10212	16177
10214	947
10222	12423
10230	16547
10234	9018
10237	6542
10243	13741
10247	7864
10250	6248
10252	8829
10254	351
10256	87
10257	14499
10259	12341
10266	16746
10267	2021
10272	9875
10278	10533
10283	8913
10291	14248
10295	5058
10297	16445
10298	8847
10299	12948
10302	14092
10304	19681
10305	14405
10306	5052
10310	18777
10313	9029
10317	731
10320	3150
10322	19034
10325	8065
10327	17243
10339	7213
10342	12669
10344	1811
10347	716
10350	17228
10353	14193
10360	9382
10362	6697
10363	4940
10366	12055
10372	12399
10377	3878
10382	997
10384	16858
10386	828
10398	1636
10399	10138
10411	7151
10412	17665
10414	11173
10418	13279
10422	3983
10424	4919
10428	11582
10431	12205
10452	2599
10454	2390
10461	5491
10470	19626
10475	12400
10479	19053
10480	10497
10486	214
10488	18859
10490	19700
10496	15625
10503	19080
10508	12759
10516	2870
10517	12336
10519	9732
10521	14458
10526	12439
10538	805
10539	7561
10547	5536
10556	7697
10562	12344
10572	16589
10578	6212
